num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S001020;12/01/2024;20:45:00;CALL. CARABELOS / CALL. ALCAZABA;34;12;USERA;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441412;4469614;N;NULL
2024S001020;12/01/2024;20:45:00;CALL. CARABELOS / CALL. ALCAZABA;34;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441412;4469614;N;NULL
2024S001021;12/01/2024;21:30:00;PLAZA. INDEPENDENCIA, 10;10;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441488;4474581;N;NULL
2024S001021;12/01/2024;21:30:00;PLAZA. INDEPENDENCIA, 10;10;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;441488;4474581;N;NULL
2024S001022;12/01/2024;21:30:00;CTRA. VILLAVERDE A VALLECAS / AVDA. MAYORAZGO;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445874;4469363;N;NULL
2024S001022;12/01/2024;21:30:00;CTRA. VILLAVERDE A VALLECAS / AVDA. MAYORAZGO;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;445874;4469363;N;NULL
2024S001022;12/01/2024;21:30:00;CTRA. VILLAVERDE A VALLECAS / AVDA. MAYORAZGO;20;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;445874;4469363;N;NULL
2024S001023;12/01/2024;21:00:00;CALL. SEGOVIA / RONDA. SEGOVIA;30;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438842;4473980;N;NULL
2024S001023;12/01/2024;21:00:00;CALL. SEGOVIA / RONDA. SEGOVIA;30;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Hombre;NULL;NULL;438842;4473980;N;NULL
2024S001024;12/01/2024;22:00:00;CALL. MENDEZ ALVARO, 21;21;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;441837;4472409;N;NULL
2024S001024;12/01/2024;22:00:00;CALL. MENDEZ ALVARO, 21;21;2;ARGANZUELA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441837;4472409;N;NULL
2024S001025;12/01/2024;22:00:00;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA;25;4;SALAMANCA;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;442361;4476008;N;NULL
2024S001025;12/01/2024;22:00:00;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA;25;4;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;442361;4476008;N;NULL
2024S001026;12/01/2024;22:50:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444471;4469755;N;NULL
2024S001026;12/01/2024;22:50:00;CALL. PUERTO DE BALBARAN, 133;133;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;444471;4469755;N;NULL
2024S001140;12/01/2024;23:35:00;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;41;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442376;4476263;N;NULL
2024S001140;12/01/2024;23:35:00;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;41;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;442376;4476263;N;NULL
2024S001140;12/01/2024;23:35:00;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;41;4;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442376;4476263;N;NULL
2024S001140;12/01/2024;23:35:00;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;41;4;SALAMANCA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442376;4476263;N;NULL
2024S001141;13/01/2024;2:00:00;PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;69;6;TETUÁN;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441368;4477472;N;NULL
2024S001141;13/01/2024;2:00:00;PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;69;6;TETUÁN;Atropello a persona;Despejado;Turismo;Peatón;De 55 a 59 años;Hombre;NULL;NULL;441368;4477472;N;NULL
2024S001147;13/01/2024;0:25:00;CALL. JOSE ORTEGA Y GASSET / CALL. VELAZQUEZ;18;4;SALAMANCA;Caída;NULL;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441978;4475746;S;NULL
2024S001152;13/01/2024;1:25:00;GTA. EMILIO CASTELAR / CALL. MARIA DE MOLINA;0;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441458;4476587;N;NULL
2024S001152;13/01/2024;1:25:00;GTA. EMILIO CASTELAR / CALL. MARIA DE MOLINA;0;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441458;4476587;N;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442357;4475994;S;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442357;4475994;N;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;442357;4475994;N;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442357;4475994;N;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442357;4475994;N;NULL
2024S001158;13/01/2024;1:35:00;CALL. PRINCIPE DE VERGARA / CALL. JUAN BRAVO;86;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;442357;4475994;S;NULL
2024S001160;13/01/2024;3:00:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444559;4477583;S;NULL
2024S001162;12/01/2024;23:40:00;CALL. CAMPEZO / CALL. SAMANIEGO;12;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;450565;4477265;N;NULL
2024S001163;12/01/2024;20:45:00;CALL. SAN MARCELO, 15;15;15;CIUDAD LINEAL;Atropello a animal;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444354;4475418;N;NULL
2024S001180;13/01/2024;3:00:00;CALL. JAVIER DEL QUINTO / CALL. AREQUIPA;2;16;HORTALEZA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;444755;4479383;S;NULL
2024S001184;13/01/2024;2:30:00;GTA. SAN VICENTE, 1;1;9;MONCLOA-ARAVACA;Solo salida de la vía;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438882;4474618;S;NULL
2024S001186;13/01/2024;4:00:00;CALL. ANTONIO DE LEYVA / CALL. GUADALETE;69;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439208;4471178;S;NULL
2024S001186;13/01/2024;4:00:00;CALL. ANTONIO DE LEYVA / CALL. GUADALETE;69;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439208;4471178;N;NULL
2024S001187;13/01/2024;3:30:00;AUTOV. M-21, +00420E;+00420E;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;453011;4476904;S;NULL
2024S001187;13/01/2024;3:30:00;AUTOV. M-21, +00420E;+00420E;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;453011;4476904;N;NULL
2024S001187;13/01/2024;3:30:00;AUTOV. M-21, +00420E;+00420E;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;453011;4476904;N;NULL
2024S001187;13/01/2024;3:30:00;AUTOV. M-21, +00420E;+00420E;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;453011;4476904;N;NULL
2024S001188;13/01/2024;5:45:00;CTRA. VICALVARO A VALLECAS, 3;3;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446827;4470503;S;NULL
2024S001189;13/01/2024;5:30:00;CALL. FUENCARRAL, 160;160;7;CHAMBERÍ;Caída;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;440276;4476066;N;NULL
2024S001190;13/01/2024;6:10:00;CALL. MELILOTO / AVDA. POBLADOS;1;10;LATINA;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;434865;4471362;S;NULL
2024S001190;13/01/2024;6:10:00;CALL. MELILOTO / AVDA. POBLADOS;1;10;LATINA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;434865;4471362;N;NULL
2024S001192;12/01/2024;14:30:00;CALL. PINOS ALTA, 7;7;6;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441056;4479633;N;NULL
2024S001192;12/01/2024;14:30:00;CALL. PINOS ALTA, 7;7;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441056;4479633;N;NULL
2024S001232;13/01/2024;7:40:00;AVDA. PESETA / AVDA. CARABANCHEL ALTO;6;10;LATINA;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435993;4468280;N;NULL
2024S001232;13/01/2024;7:40:00;AVDA. PESETA / AVDA. CARABANCHEL ALTO;6;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;435993;4468280;N;1
2024S001232;13/01/2024;7:40:00;AVDA. PESETA / AVDA. CARABANCHEL ALTO;6;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;435993;4468280;N;NULL
2024S001232;13/01/2024;7:40:00;AVDA. PESETA / AVDA. CARABANCHEL ALTO;6;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;435993;4468280;N;NULL
2024S001232;13/01/2024;7:40:00;AVDA. PESETA / AVDA. CARABANCHEL ALTO;6;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;435993;4468280;N;NULL
2024S001233;12/01/2024;8:40:00;AVDA. REAL DE PINTO / CALL. SAN NORBERTO;75;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439923;4465747;N;NULL
2024S001233;12/01/2024;8:40:00;AVDA. REAL DE PINTO / CALL. SAN NORBERTO;75;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439923;4465747;N;NULL
2024S001262;13/01/2024;8:00:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS, 2;2;21;BARAJAS;Alcance;NULL;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;450667;4478284;N;NULL
2024S001262;13/01/2024;8:00:00;AVDA. SUR DEL AEROPUERTO DE BARAJAS, 2;2;21;BARAJAS;Alcance;NULL;Furgoneta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;450667;4478284;N;NULL
2024S001264;13/01/2024;8:25:00;CALL. TOLEDO, 172;172;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439420;4472618;S;NULL
2024S001277;13/01/2024;10:50:00;PLAZA. CASCORRO, 14;14;1;CENTRO;Atropello a animal;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;439980;4473537;N;NULL
2024S001278;13/01/2024;10:40:00;CALL. ALCALA, 295;295;15;CIUDAD LINEAL;Alcance;Nublado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444570;4475957;N;NULL
2024S001278;13/01/2024;10:40:00;CALL. ALCALA, 295;295;15;CIUDAD LINEAL;Alcance;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;444570;4475957;N;NULL
2024S001279;13/01/2024;11:40:00;CALL. FERNAN GONZALEZ / CALL. ALCALA;1;4;SALAMANCA;Colisión lateral;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442819;4475176;N;NULL
2024S001279;13/01/2024;11:40:00;CALL. FERNAN GONZALEZ / CALL. ALCALA;1;4;SALAMANCA;Colisión lateral;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442819;4475176;N;NULL
2024S001280;13/01/2024;12:15:00;CALL. GUADARRAMA, 18;18;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;437978;4473622;N;NULL
2024S001281;13/01/2024;11:45:00;CALL. ALCALA / CALL. GUTIERRE DE CETINA;348;15;CIUDAD LINEAL;Alcance;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445299;4476193;N;NULL
2024S001281;13/01/2024;11:45:00;CALL. ALCALA / CALL. GUTIERRE DE CETINA;348;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;445299;4476193;N;NULL
2024S001282;13/01/2024;11:15:00;CALL. NUÑEZ DE BALBOA / CALL. DIEGO DE LEON;95;4;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442156;4476233;N;NULL
2024S001282;13/01/2024;11:15:00;CALL. NUÑEZ DE BALBOA / CALL. DIEGO DE LEON;95;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442156;4476233;N;NULL
2024S001283;13/01/2024;10:33:00;CALL. SAGASTA, 16;16;1;CENTRO;Alcance;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440710;4475524;N;NULL
2024S001283;13/01/2024;10:33:00;CALL. SAGASTA, 16;16;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;440710;4475524;N;NULL
2024S001285;13/01/2024;12:45:00;PASEO. RECOLETOS / CALL. PRIM;17;1;CENTRO;Caída;NULL;Motocicleta > 125cc;Conductor;Más de 74 años;Hombre;NULL;NULL;441305;4474816;N;NULL
2024S001285;13/01/2024;12:45:00;PASEO. RECOLETOS / CALL. PRIM;17;1;CENTRO;Caída;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441305;4474816;N;NULL
2024S001286;13/01/2024;12:50:00;CALL. SOL NACIENTE / CALL. ROSALIA TRUJILLO;26;15;CIUDAD LINEAL;Colisión lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445313;4476815;N;NULL
2024S001286;13/01/2024;12:50:00;CALL. SOL NACIENTE / CALL. ROSALIA TRUJILLO;26;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445313;4476815;N;NULL
2024S001287;13/01/2024;13:00:00;NII;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;444305;4477469;N;NULL
2024S001287;13/01/2024;13:00:00;NII;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;444305;4477469;N;NULL
2024S001287;13/01/2024;13:00:00;NII;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;444305;4477469;N;NULL
2024S001287;13/01/2024;13:00:00;NII;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;444305;4477469;N;NULL
2024S001289;13/01/2024;13:55:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;132;3;RETIRO;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443109;4473047;N;NULL
2024S001290;13/01/2024;14:25:00;CALL. SEGOVIA / GTA. PUENTE DE SEGOVIA;81;2;ARGANZUELA;Alcance;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;438595;4473967;N;NULL
2024S001290;13/01/2024;14:25:00;CALL. SEGOVIA / GTA. PUENTE DE SEGOVIA;81;2;ARGANZUELA;Alcance;Despejado;Autobús;Pasajero;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438595;4473967;N;NULL
2024S001290;13/01/2024;14:25:00;CALL. SEGOVIA / GTA. PUENTE DE SEGOVIA;81;2;ARGANZUELA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438595;4473967;N;NULL
2024S001290;13/01/2024;14:25:00;CALL. SEGOVIA / GTA. PUENTE DE SEGOVIA;81;2;ARGANZUELA;Alcance;Despejado;Motocicleta > 125cc;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438595;4473967;N;NULL
2024S001291;13/01/2024;14:40:00;CALL. EDUARDO BARREIROS / CALL. EL SANTO DE LA ISIDRA;120;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440149;4467347;N;NULL
2024S001291;13/01/2024;14:40:00;CALL. EDUARDO BARREIROS / CALL. EL SANTO DE LA ISIDRA;120;17;VILLAVERDE;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;440149;4467347;N;NULL
2024S001293;13/01/2024;16:05:00;CALL. ZAIDA, 59;59;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;437546;4471806;N;NULL
2024S001293;13/01/2024;16:05:00;CALL. ZAIDA, 59;59;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;437546;4471806;N;NULL
2024S001294;13/01/2024;16:00:00;AVDA. RAFAEL ALBERTI, 51;51;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;445414;4470588;N;NULL
2024S001294;13/01/2024;16:00:00;AVDA. RAFAEL ALBERTI, 51;51;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;445414;4470588;N;NULL
2024S001296;13/01/2024;16:30:00;AVDA. DOCTOR FEDERICO RUBIO Y GALI / CALL. SAN VALERIANO;42;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439851;4478116;N;NULL
2024S001296;13/01/2024;16:30:00;AVDA. DOCTOR FEDERICO RUBIO Y GALI / CALL. SAN VALERIANO;42;6;TETUÁN;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439851;4478116;NULL;NULL
2024S001297;13/01/2024;16:15:00;AVDA. SALMEDINA / CALL. CAÑADA DEL SANTISIMO;23;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;448833;4468087;N;NULL
2024S001297;13/01/2024;16:15:00;AVDA. SALMEDINA / CALL. CAÑADA DEL SANTISIMO;23;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448833;4468087;N;NULL
2024S001300;13/01/2024;14:40:00;CALL. CARRANZA / CALL. RUIZ;10;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440166;4475690;N;NULL
2024S001300;13/01/2024;14:40:00;CALL. CARRANZA / CALL. RUIZ;10;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;440166;4475690;N;NULL
2024S001301;13/01/2024;17:10:00;PASEO. PRADO / PLAZA. CORTES;1;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441062;4474090;N;NULL
2024S001301;13/01/2024;17:10:00;PASEO. PRADO / PLAZA. CORTES;1;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441062;4474090;N;NULL
2024S001302;13/01/2024;18:40:00;CALL. EZEQUIEL SOLANA, 7;7;15;CIUDAD LINEAL;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;445162;4475990;N;NULL
2024S001304;13/01/2024;19:30:00;PLAZA. LIMA / PASEO. CASTELLANA;0;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441448;4478115;N;NULL
2024S001304;13/01/2024;19:30:00;PLAZA. LIMA / PASEO. CASTELLANA;0;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441448;4478115;N;NULL
2024S001305;13/01/2024;18:45:00;AVDA. MONTE IGUELDO / CALL. ROBLES;27;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443268;4471947;N;NULL
2024S001305;13/01/2024;18:45:00;AVDA. MONTE IGUELDO / CALL. ROBLES;27;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443268;4471947;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Todo terreno;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Todo terreno;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Todo terreno;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;441789;4470235;N;NULL
2024S001306;13/01/2024;20:15:00;CALL. EMBAJADORES / CALL. BOLIVAR;177;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441789;4470235;N;NULL
2024S001307;13/01/2024;21:20:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;79;8;FUENCARRAL-EL PARDO;Colisión lateral;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441435;4481097;N;NULL
2024S001307;13/01/2024;21:20:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;79;8;FUENCARRAL-EL PARDO;Colisión lateral;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441435;4481097;N;NULL
