num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,distrito_urls,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S005535,2024-02-13T00:00:00Z,9:50:00,"CALL. ARTURO SORIA, 337",337,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión fronto-lateral,Nublado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,443524.22,4481459.978,N,"NULL"
2024S005536,2024-02-13T00:00:00Z,11:25:00,"CALL. EMBAJADORES, 488",488,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Caída,Nublado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443678.041,4468765.336,N,"NULL"
2024S005537,2024-02-13T00:00:00Z,9:50:00,AVDA. ENTREVIAS / CMNO. POZO DEL TIO RAIMUNDO,140,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Nublado,Camión rígido,Conductor,De 35 a 39 años,Hombre,NULL,NULL,444426.494,4469604.307,N,"NULL"
2024S005537,2024-02-13T00:00:00Z,9:50:00,AVDA. ENTREVIAS / CMNO. POZO DEL TIO RAIMUNDO,140,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 50 a 54 años,Mujer,NULL,NULL,444426.494,4469604.307,N,"NULL"
2024S005538,2024-02-13T00:00:00Z,10:06:00,"CALL. NIKOLA TESLA, 0",0,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,446705.556,4471352.338,N,"NULL"
2024S005538,2024-02-13T00:00:00Z,10:06:00,"CALL. NIKOLA TESLA, 0",0,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,NULL,NULL,446705.556,4471352.338,N,"NULL"
2024S005539,2024-02-13T00:00:00Z,9:55:00,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,438851.738,4474051.211,N,"NULL"
2024S005539,2024-02-13T00:00:00Z,9:55:00,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,438851.738,4474051.211,N,"NULL"
2024S005539,2024-02-13T00:00:00Z,9:55:00,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438851.738,4474051.211,N,"NULL"
2024S005539,2024-02-13T00:00:00Z,9:55:00,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,438851.738,4474051.211,N,"NULL"
2024S005539,2024-02-13T00:00:00Z,9:55:00,PASEO. VIRGEN DEL PUERTO / PASEO. CIUDAD DE PLASENCIA,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,438851.738,4474051.211,N,"NULL"
2024S005540,2024-02-13T00:00:00Z,12:45:00,"PASEO. SAN FRANCISCO DE SALES, 36",36,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Nublado,Furgoneta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,439511.667,4477072.043,N,"NULL"
2024S005540,2024-02-13T00:00:00Z,12:45:00,"PASEO. SAN FRANCISCO DE SALES, 36",36,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Nublado,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,NULL,NULL,439511.667,4477072.043,N,"NULL"
2024S005541,2024-02-13T00:00:00Z,12:40:00,"CALL. EL SITIO DE BALER, 18",18,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Choque contra obstáculo fijo,Nublado,Turismo,Conductor,De 40 a 44 años,Mujer,NULL,NULL,446177.508,4469423.009,N,"NULL"
2024S005542,2024-02-13T00:00:00Z,11:05:00,"CALL. PRINCIPE DE VERGARA, 69",69,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,442367.488,4476194.505,N,"NULL"
2024S005542,2024-02-13T00:00:00Z,11:05:00,"CALL. PRINCIPE DE VERGARA, 69",69,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Caída,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,442367.488,4476194.505,N,"NULL"
2024S005543,2024-02-13T00:00:00Z,8:45:00,"CALL. CAMPEZO, 14",14,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,450560.559,4477177.418,N,"NULL"
2024S005543,2024-02-13T00:00:00Z,8:45:00,"CALL. CAMPEZO, 14",14,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,450560.559,4477177.418,N,"NULL"
2024S005543,2024-02-13T00:00:00Z,8:45:00,"CALL. CAMPEZO, 14",14,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Alcance,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,450560.559,4477177.418,N,"NULL"
2024S005544,2024-02-13T00:00:00Z,13:02:00,TRVA. BRINGAS / CALL. MAYOR,1,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,439855.137,4474158.497,N,"NULL"
2024S005544,2024-02-13T00:00:00Z,13:02:00,TRVA. BRINGAS / CALL. MAYOR,1,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,NULL,NULL,439855.137,4474158.497,N,"NULL"
2024S005545,2024-02-13T00:00:00Z,13:00:00,CALL. JOSEFA VALCARCEL / CALL. GUTIERREZ CANALES,130,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Solo salida de la vía,Nublado,Camión rígido,Conductor,De 45 a 49 años,Hombre,NULL,NULL,447881.845,4477824.914,N,"NULL"
2024S005545,2024-02-13T00:00:00Z,13:00:00,CALL. JOSEFA VALCARCEL / CALL. GUTIERREZ CANALES,130,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Solo salida de la vía,Nublado,Camión rígido,Pasajero,De 25 a 29 años,Hombre,NULL,NULL,447881.845,4477824.914,N,"NULL"
2024S005548,2024-02-13T00:00:00Z,13:55:00,AVDA. AVIACION / CALL. MONROY,16,10,Latina,https://www.wikidata.org/wiki/Q794954,Caída,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,433459.472,4470008.023,N,"NULL"
2024S005548,2024-02-13T00:00:00Z,13:55:00,AVDA. AVIACION / CALL. MONROY,16,10,Latina,https://www.wikidata.org/wiki/Q794954,Caída,Despejado,Autobús,Pasajero,De 65 a 69 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,433459.472,4470008.023,N,"NULL"
2024S005549,2024-02-13T00:00:00Z,1:00:00,CALL. COLLADO DE MARICHIVA / CALL. COLLADO DEL HORNILLO,12,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439068.173,4482371.405,N,"NULL"
2024S005549,2024-02-13T00:00:00Z,1:00:00,CALL. COLLADO DE MARICHIVA / CALL. COLLADO DEL HORNILLO,12,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,14,Sin asistencia sanitaria,439068.173,4482371.405,N,"NULL"
2024S005550,2024-02-13T00:00:00Z,15:00:00,"CTRA. CARABANCHEL A VILLAVERDE, FAROLA 111",85,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Alcance,NULL,Autobús,Conductor,De 40 a 44 años,Mujer,NULL,NULL,440013.768,4466898.752,N,"NULL"
2024S005550,2024-02-13T00:00:00Z,15:00:00,"CTRA. CARABANCHEL A VILLAVERDE, FAROLA 111",85,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Alcance,NULL,Cuadriciclo ligero,Conductor,De 30 a 34 años,Mujer,NULL,NULL,440013.768,4466898.752,N,"NULL"
2024S005552,2024-02-13T00:00:00Z,14:03:00,"AVDA. LOGROÑO, 15",15,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 30 a 34 años,Hombre,NULL,NULL,448111.422,4477879.456,N,"NULL"
2024S005552,2024-02-13T00:00:00Z,14:03:00,"AVDA. LOGROÑO, 15",15,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 30 a 34 años,Mujer,NULL,NULL,448111.422,4477879.456,N,"NULL"
2024S005552,2024-02-13T00:00:00Z,14:03:00,"AVDA. LOGROÑO, 15",15,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión fronto-lateral,Nublado,Turismo,Pasajero,De 18 a 20 años,Hombre,NULL,NULL,448111.422,4477879.456,N,"NULL"
2024S005553,2024-02-13T00:00:00Z,14:30:00,CALL. JOSE ABASCAL / CALL. PONZANO,14,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,NULL,NULL,440670.584,4476655.223,N,"NULL"
2024S005553,2024-02-13T00:00:00Z,14:30:00,CALL. JOSE ABASCAL / CALL. PONZANO,14,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Alcance,Nublado,Turismo,Conductor,Más de 74 años,Hombre,NULL,NULL,440670.584,4476655.223,N,"NULL"
2024S005554,2024-02-13T00:00:00Z,14:30:00,"GTA. MAR DE CRISTAL, 1",1,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión lateral,Nublado,Furgoneta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,445889.102,4480008.499,N,"NULL"
2024S005554,2024-02-13T00:00:00Z,14:30:00,"GTA. MAR DE CRISTAL, 1",1,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión lateral,Nublado,Furgoneta,Pasajero,De 50 a 54 años,Mujer,NULL,NULL,445889.102,4480008.499,N,"NULL"
2024S005554,2024-02-13T00:00:00Z,14:30:00,"GTA. MAR DE CRISTAL, 1",1,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión lateral,Nublado,Turismo,Conductor,Más de 74 años,Mujer,NULL,NULL,445889.102,4480008.499,N,"NULL"
2024S005556,2024-02-13T00:00:00Z,16:15:00,"AUTOV. M-30, 10NL90",10NL90,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,NULL,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,442565.651,4471506.048,N,"NULL"
2024S005556,2024-02-13T00:00:00Z,16:15:00,"AUTOV. M-30, 10NL90",10NL90,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Alcance,NULL,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,442565.651,4471506.048,N,"NULL"
2024S005557,2024-02-13T00:00:00Z,14:40:00,CALL. VIA LUSITANA / CALL. VIA DE LOS POBLADOS,47,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437727.415,4469488.74,N,"NULL"
2024S005557,2024-02-13T00:00:00Z,14:40:00,CALL. VIA LUSITANA / CALL. VIA DE LOS POBLADOS,47,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,437727.415,4469488.74,N,"NULL"
2024S005558,2024-02-13T00:00:00Z,16:00:00,"CALL. PRINCESA, 27",27,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439431.215,4475445.008,N,"NULL"
2024S005558,2024-02-13T00:00:00Z,16:00:00,"CALL. PRINCESA, 27",27,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,439431.215,4475445.008,N,"NULL"
2024S005558,2024-02-13T00:00:00Z,16:00:00,"CALL. PRINCESA, 27",27,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,439431.215,4475445.008,N,"NULL"
2024S005559,2024-02-13T00:00:00Z,15:00:00,"CALL. TENIENTE MUÑOZ DIAZ, 13",13,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión múltiple,NULL,NULL,Conductor,Desconocido,Desconocido,NULL,NULL,444242.326,4471348.573,NULL,"NULL"
2024S005559,2024-02-13T00:00:00Z,15:00:00,"CALL. TENIENTE MUÑOZ DIAZ, 13",13,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión múltiple,NULL,Turismo,Conductor,De 40 a 44 años,Mujer,NULL,NULL,444242.326,4471348.573,N,"NULL"
2024S005559,2024-02-13T00:00:00Z,15:00:00,"CALL. TENIENTE MUÑOZ DIAZ, 13",13,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión múltiple,NULL,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,444242.326,4471348.573,N,"NULL"
2024S005560,2024-02-13T00:00:00Z,15:30:00,CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA,64,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,439927.503,4478704.092,N,"NULL"
2024S005560,2024-02-13T00:00:00Z,15:30:00,CALL. FRANCOS RODRIGUEZ / CALL. LORENZANA,64,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439927.503,4478704.092,N,"NULL"
2024S005561,2024-02-13T00:00:00Z,14:40:00,"AUTOV. M-30, PK 4/800",04NL80,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Furgoneta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,444107.332,4477084.924,N,"NULL"
2024S005561,2024-02-13T00:00:00Z,14:40:00,"AUTOV. M-30, PK 4/800",04NL80,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,444107.332,4477084.924,N,"NULL"
2024S005561,2024-02-13T00:00:00Z,14:40:00,"AUTOV. M-30, PK 4/800",04NL80,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,444107.332,4477084.924,N,"NULL"
2024S005561,2024-02-13T00:00:00Z,14:40:00,"AUTOV. M-30, PK 4/800",04NL80,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,444107.332,4477084.924,N,"NULL"
2024S005561,2024-02-13T00:00:00Z,14:40:00,"AUTOV. M-30, PK 4/800",04NL80,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,444107.332,4477084.924,N,"NULL"
2024S005565,2024-02-13T00:00:00Z,15:30:00,AVDA. ABRANTES / CALL. FARO,55,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,438291.05,4470370.413,N,"NULL"
2024S005567,2024-02-13T00:00:00Z,15:50:00,AVDA. BETANZOS / CALL. CELANOVA,7,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión lateral,Nublado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,439607.181,4480401.44,N,"NULL"
2024S005567,2024-02-13T00:00:00Z,15:50:00,AVDA. BETANZOS / CALL. CELANOVA,7,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión lateral,Nublado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,439607.181,4480401.44,N,"NULL"
2024S005568,2024-02-13T00:00:00Z,15:40:00,APARCAMIENTO,0,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441881.992,4472830.306,N,"NULL"
2024S005568,2024-02-13T00:00:00Z,15:40:00,APARCAMIENTO,0,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,441881.992,4472830.306,N,"NULL"
2024S005568,2024-02-13T00:00:00Z,15:40:00,APARCAMIENTO,0,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Colisión fronto-lateral,Nublado,Turismo,Pasajero,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,441881.992,4472830.306,N,"NULL"
2024S005569,2024-02-13T00:00:00Z,17:30:00,PASEO. CASTELLANA / CALL. JOSE ABASCAL,53,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441370.555,4476631.845,N,"NULL"
2024S005569,2024-02-13T00:00:00Z,17:30:00,PASEO. CASTELLANA / CALL. JOSE ABASCAL,53,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441370.555,4476631.845,N,"NULL"
2024S005570,2024-02-13T00:00:00Z,18:10:00,CALL. EL BOSCO / CALL. CERAMICA,14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Atropello a persona,Nublado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,444394.209,4472892.695,N,"NULL"
2024S005570,2024-02-13T00:00:00Z,18:10:00,CALL. EL BOSCO / CALL. CERAMICA,14,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Atropello a persona,Nublado,Turismo,Peatón,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,444394.209,4472892.695,N,"NULL"
2024S005571,2024-02-13T00:00:00Z,16:30:00,CALL. ALFONSO XII / CALL. CLAUDIO MOYANO,54,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441553.92,4473524.627,N,"NULL"
2024S005573,2024-02-13T00:00:00Z,15:20:00,"CALL. ISABEL COLBRAND, 18A",18A,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442512.787,4484597.825,N,"NULL"
2024S005573,2024-02-13T00:00:00Z,15:20:00,"CALL. ISABEL COLBRAND, 18A",18A,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442512.787,4484597.825,N,"NULL"
2024S005575,2024-02-13T00:00:00Z,19:10:00,CALL. OCA / CALL. PINZON,40,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,NULL,NULL,437179.965,4471181.032,N,"NULL"
2024S005575,2024-02-13T00:00:00Z,19:10:00,CALL. OCA / CALL. PINZON,40,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,NULL,NULL,437179.965,4471181.032,N,"NULL"
2024S005575,2024-02-13T00:00:00Z,19:10:00,CALL. OCA / CALL. PINZON,40,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,NULL,NULL,437179.965,4471181.032,N,"NULL"
2024S005576,2024-02-13T00:00:00Z,19:03:00,CALL. SAN BERNARDO / CALL. SANDOVAL,98,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Se desconoce,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,NULL,NULL,440157.012,4475761.595,N,"NULL"
2024S005576,2024-02-13T00:00:00Z,19:03:00,CALL. SAN BERNARDO / CALL. SANDOVAL,98,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Se desconoce,Todo terreno,Conductor,De 35 a 39 años,Hombre,NULL,NULL,440157.012,4475761.595,N,"NULL"
2024S005576,2024-02-13T00:00:00Z,19:03:00,CALL. SAN BERNARDO / CALL. SANDOVAL,98,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Se desconoce,Todo terreno,Pasajero,De 45 a 49 años,Hombre,NULL,NULL,440157.012,4475761.595,N,"NULL"
2024S005577,2024-02-13T00:00:00Z,16:30:00,"CALL. ATOCHA, 60",60,1,Centro,https://www.wikidata.org/wiki/Q1763376,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 40 a 44 años,Hombre,NULL,NULL,440719.794,4473731.262,N,"NULL"
2024S005577,2024-02-13T00:00:00Z,16:30:00,"CALL. ATOCHA, 60",60,1,Centro,https://www.wikidata.org/wiki/Q1763376,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,NULL,NULL,440719.794,4473731.262,N,"NULL"
2024S005578,2024-02-13T00:00:00Z,19:20:00,"CALL. PIO BAROJA, 10",10,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,442769.727,4473837.004,N,"NULL"
2024S005578,2024-02-13T00:00:00Z,19:20:00,"CALL. PIO BAROJA, 10",10,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442769.727,4473837.004,N,"NULL"
2024S005579,2024-02-13T00:00:00Z,19:50:00,"CALL. JULIAN BESTEIRO, 9",9,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,NULL,NULL,441036.46,4478424.653,S,"NULL"
2024S005579,2024-02-13T00:00:00Z,19:50:00,"CALL. JULIAN BESTEIRO, 9",9,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,441036.46,4478424.653,N,"NULL"
2024S005579,2024-02-13T00:00:00Z,19:50:00,"CALL. JULIAN BESTEIRO, 9",9,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,441036.46,4478424.653,N,"NULL"
2024S005580,2024-02-13T00:00:00Z,15:15:00,"CALL. LAGASCA, 132",132,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,441963.265,4476438.322,N,"NULL"
2024S005580,2024-02-13T00:00:00Z,15:15:00,"CALL. LAGASCA, 132",132,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,441963.265,4476438.322,N,"NULL"
2024S005581,2024-02-13T00:00:00Z,20:00:00,PASEO. EXTREMADURA / CALL. DANTE,2,10,Latina,https://www.wikidata.org/wiki/Q794954,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,437072.521,4473471.278,N,"NULL"
2024S005581,2024-02-13T00:00:00Z,20:00:00,PASEO. EXTREMADURA / CALL. DANTE,2,10,Latina,https://www.wikidata.org/wiki/Q794954,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,437072.521,4473471.278,N,"NULL"
2024S005582,2024-02-13T00:00:00Z,20:00:00,PASEO. FERROVIARIOS / CALL. PALOMARES,3,17,Villaverde,https://www.wikidata.org/wiki/Q919536,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439268.521,4466703.809,N,"NULL"
